City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Lompoc,US,2022-09-30 18:09:38,34.6391,-120.4579,64.54,100,100,0.0
282,Ponta Do Sol,PT,2022-09-30 18:09:38,32.6667,-17.1,74.71,81,87,3.38
283,Pevek,RU,2022-09-30 18:09:39,69.7008,170.3133,29.14,80,100,5.84
284,Sokna,NO,2022-09-30 18:09:39,60.24,9.9235,46.13,89,85,2.15
285,San Rafael,AR,2022-09-30 18:09:40,-34.6177,-68.3301,76.5,21,9,6.85
286,Port Hawkesbury,CA,2022-09-30 18:07:34,45.6169,-61.3485,62.91,69,1,8.01
287,Belyy Yar,RU,2022-09-30 18:09:40,53.6039,91.3903,26.49,78,0,4.47
288,Sladkovo,RU,2022-09-30 18:09:41,55.5284,70.3385,26.37,86,11,5.68
289,Cartagena,CO,2022-09-30 18:06:37,10.3997,-75.5144,80.22,89,40,6.91
290,Matagami,CA,2022-09-30 18:09:41,49.7502,-77.6328,61.47,43,74,10.25
291,Vanimo,PG,2022-09-30 18:09:42,-2.6741,141.3028,77.59,87,99,3.85
292,Lamu,KE,2022-09-30 18:09:42,-2.2717,40.902,75.42,79,22,12.24
293,Carnarvon,AU,2022-09-30 18:09:42,-24.8667,113.6333,68.95,68,0,17.45
294,Gelemso,ET,2022-09-30 18:09:43,8.8167,40.5167,63.32,75,46,6.35
295,Taoudenni,ML,2022-09-30 18:09:07,22.6783,-3.9836,94.12,11,0,15.77
296,Topolobampo,MX,2022-09-30 18:09:43,25.6,-109.05,89.51,48,0,5.75
297,Shache,CN,2022-09-30 18:09:44,38.4167,77.2406,70.2,15,44,7.83
298,Manjacaze,MZ,2022-09-30 18:09:44,-24.7117,33.8828,68.83,79,0,8.57
299,Ilhabela,BR,2022-09-30 18:09:45,-23.7781,-45.3581,65.91,90,100,10.87
300,Kirillov,RU,2022-09-30 18:09:45,59.863,38.3813,47.35,96,100,6.08
301,Barrow,US,2022-09-30 18:07:29,71.2906,-156.7887,30.22,80,100,12.66
302,Xudat,AZ,2022-09-30 18:09:46,41.631,48.681,68.18,76,8,2.57
303,Vestmannaeyjar,IS,2022-09-30 18:09:46,63.4427,-20.2734,52.79,87,20,6.91
304,Aleksandrov Gay,RU,2022-09-30 18:09:47,50.147,48.5704,65.01,63,100,6.53
305,Caravelas,BR,2022-09-30 18:09:47,-17.7125,-39.2481,77.11,70,60,11.56
306,Erenhot,CN,2022-09-30 18:09:47,43.6475,111.9767,61.05,25,99,12.88
307,Sitka,US,2022-09-30 18:09:48,57.0531,-135.33,55.29,88,100,0.0
308,College,US,2022-09-30 18:07:41,64.8569,-147.8028,44.8,85,75,4.61
309,Malumfashi,NG,2022-09-30 18:09:48,11.7853,7.6218,78.87,64,74,3.91
310,Maningrida,AU,2022-09-30 18:09:49,-12.0667,134.2667,78.01,66,88,6.17
311,La Seyne-Sur-Mer,FR,2022-09-30 18:09:50,43.0982,5.8847,64.35,59,37,7.0
312,Vila Velha,BR,2022-09-30 18:09:50,-20.3297,-40.2925,73.35,77,75,12.66
313,Kashi,CN,2022-09-30 18:09:50,39.4547,75.9797,71.08,16,92,12.71
314,Rybachiy,RU,2022-09-30 18:09:51,48.7073,44.7449,60.66,55,80,4.07
315,The Valley,AI,2022-09-30 18:09:51,18.217,-63.0578,85.1,94,20,9.22
316,Traralgon,AU,2022-09-30 18:09:52,-38.1833,146.5333,45.09,98,76,3.42
317,Aklavik,CA,2022-09-30 18:09:53,68.2191,-135.0107,31.51,93,84,7.2
318,Ponta Delgada,PT,2022-09-30 18:10:54,37.7333,-25.6667,75.51,88,75,5.75
319,Qaqortoq,GL,2022-09-30 18:10:54,60.7167,-46.0333,39.76,70,83,6.22
320,Kemin,KG,2022-09-30 18:10:55,42.7846,75.6892,47.25,55,97,2.04
321,Biak,ID,2022-09-30 18:10:55,-0.9131,122.8766,75.33,88,66,1.66
322,Almeirim,BR,2022-09-30 18:10:56,-1.5233,-52.5817,98.4,32,21,6.24
323,San Luis,AR,2022-09-30 18:07:01,-33.295,-66.3356,72.27,28,1,6.93
324,Iralaya,HN,2022-09-30 18:10:56,15.0,-83.2333,86.23,61,90,18.37
325,Sayyan,YE,2022-09-30 18:10:58,15.1718,44.3244,64.9,23,17,3.02
326,Vierzon,FR,2022-09-30 18:10:58,47.2101,2.0625,56.75,60,27,6.67
327,Warah,PK,2022-09-30 18:10:59,27.4481,67.7978,85.39,38,0,5.5
328,Tabuk,PH,2022-09-30 18:10:59,17.4189,121.4443,73.29,92,10,2.17
329,Kaitangata,NZ,2022-09-30 18:11:01,-46.2817,169.8464,33.39,94,11,4.07
330,Nago,JP,2022-09-30 18:11:01,26.5881,127.9761,75.63,81,2,3.53
331,Mokolo,CM,2022-09-30 18:11:02,10.7398,13.8019,75.79,72,43,4.74
332,Kieta,PG,2022-09-30 18:11:02,-6.2167,155.6333,77.92,85,8,5.86
333,Ozernovskiy,RU,2022-09-30 18:11:02,51.5,156.5167,48.06,94,100,17.0
334,Mangai,CD,2022-09-30 18:11:03,-4.05,19.5333,76.41,71,58,0.2
335,Santa Maria,BR,2022-09-30 18:11:05,-29.6842,-53.8069,60.46,89,100,3.94
336,Esik,KZ,2022-09-30 18:11:06,43.3552,77.4525,36.82,44,93,4.99
337,Gunnedah,AU,2022-09-30 18:11:06,-30.9833,150.25,51.3,84,60,14.38
338,Meru,KE,2022-09-30 18:11:07,0.0463,37.6559,67.06,61,90,9.86
339,Los Llanos De Aridane,ES,2022-09-30 18:11:07,28.6585,-17.9182,71.13,73,75,17.27
340,Chara,RU,2022-09-30 18:11:08,56.9064,118.2631,28.15,91,91,0.67
341,Ahuimanu,US,2022-09-30 18:11:08,21.4447,-157.8378,82.11,74,20,9.22
342,Beloha,MG,2022-09-30 18:11:08,-25.1667,45.05,69.93,61,0,4.83
343,Puerto Ayacucho,VE,2022-09-30 18:11:09,5.6639,-67.6236,88.39,61,98,4.32
344,Yinchuan,CN,2022-09-30 18:08:22,38.4681,106.2731,71.56,44,100,6.13
345,Kurandvad,IN,2022-09-30 18:11:09,16.6833,74.5833,75.15,82,91,4.99
346,Peniche,PT,2022-09-30 18:11:10,39.3558,-9.3811,66.29,73,55,16.62
347,Kralovice,CZ,2022-09-30 18:11:11,49.9819,13.4875,52.74,78,100,3.38
348,Ucluelet,CA,2022-09-30 18:11:12,48.9329,-125.5528,57.09,94,83,1.66
349,Oistins,BB,2022-09-30 18:11:12,13.0667,-59.5333,86.09,79,40,13.8
350,Hailar,CN,2022-09-30 18:11:13,49.2,119.7,38.91,86,88,4.12
351,Bachaquero,VE,2022-09-30 18:11:14,9.9694,-71.1494,81.14,77,100,6.85
352,Katiola,CI,2022-09-30 18:11:15,8.1333,-5.1,76.96,82,68,2.28
353,Kavaratti,IN,2022-09-30 18:11:15,10.5669,72.642,81.3,77,96,11.9
354,Matara,LK,2022-09-30 18:08:33,5.9485,80.5353,77.77,89,99,13.62
355,Jalu,LY,2022-09-30 18:11:16,29.0331,21.5482,94.66,17,0,10.78
356,Cervo,ES,2022-09-30 18:11:16,43.6702,-7.4101,62.96,76,97,9.95
357,Ancud,CL,2022-09-30 18:11:18,-41.8697,-73.8203,52.66,80,68,3.29
358,Mundo Nuevo,MX,2022-09-30 18:11:18,18.7,-95.5,79.7,71,51,20.18
359,Balsas,BR,2022-09-30 18:11:19,-7.5325,-46.0356,103.23,14,77,8.9
360,Marzuq,YE,2022-09-30 18:11:20,14.4,46.4667,77.49,43,21,5.26
361,Egvekinot,RU,2022-09-30 18:11:20,66.3167,-179.1667,25.0,68,100,4.47
362,Pokaran,IN,2022-09-30 18:11:21,26.9167,71.9167,89.37,32,8,11.07
363,Grand Gaube,MU,2022-09-30 18:11:21,-20.0064,57.6608,70.2,74,8,1.01
364,Muncar,ID,2022-09-30 18:11:22,-8.4333,114.3333,76.89,91,100,2.19
365,Saint George,US,2022-09-30 18:07:26,37.1041,-113.5841,83.95,38,0,1.01
366,Dunedin,NZ,2022-09-30 18:12:23,-45.8742,170.5036,39.79,79,4,1.01
367,Kamenka,RU,2022-09-30 18:12:23,51.3223,42.7678,58.98,68,60,7.2
368,Namibe,AO,2022-09-30 18:12:24,-15.1961,12.1522,65.84,90,56,7.54
369,Larsnes,NO,2022-09-30 18:12:24,62.2028,5.5773,59.59,47,100,6.4
370,Luau,AO,2022-09-30 18:12:25,-10.7073,22.2247,73.02,58,81,3.13
371,Piacabucu,BR,2022-09-30 18:12:26,-10.4056,-36.4344,80.28,60,53,10.47
372,Turkistan,KZ,2022-09-30 18:12:26,43.0,68.0,56.16,24,70,27.89
373,Banjar,ID,2022-09-30 18:12:26,-8.19,114.9675,77.49,89,100,2.84
374,Barra Patuca,HN,2022-09-30 18:12:27,15.8,-84.2833,85.33,64,100,18.54
375,Vanavara,RU,2022-09-30 18:12:27,60.34,102.2797,23.36,80,67,3.89
376,Provideniya,RU,2022-09-30 18:12:28,64.3833,-173.3,34.97,71,58,12.35
377,Saint-Francois,FR,2022-09-30 18:12:28,46.4154,3.9054,52.68,81,0,3.44
378,Cherskiy,RU,2022-09-30 18:12:29,68.75,161.3,28.33,77,100,2.95
379,Zhangye,CN,2022-09-30 18:12:29,38.9342,100.4517,63.12,26,32,3.87
380,Samarskoye,RU,2022-09-30 18:12:30,46.9336,39.6814,75.85,49,3,4.59
381,Tuatapere,NZ,2022-09-30 18:12:30,-46.1333,167.6833,33.15,91,12,4.38
382,Kondapalle,IN,2022-09-30 18:12:30,16.6167,80.5333,76.05,96,100,4.72
383,Katangli,RU,2022-09-30 18:12:34,51.7102,143.2326,38.39,82,66,5.37
384,Liwale,TZ,2022-09-30 18:12:34,-9.7667,37.9333,74.46,54,72,7.9
385,Henties Bay,NA,2022-09-30 18:12:35,-22.116,14.2845,55.99,89,5,6.17
386,Cap Malheureux,MU,2022-09-30 18:12:35,-19.9842,57.6142,67.46,74,5,1.01
387,Plonsk,PL,2022-09-30 18:12:36,52.6235,20.3755,53.76,68,100,3.83
388,Hadejia,NG,2022-09-30 18:12:36,12.4498,10.0444,88.59,46,99,2.55
389,Olafsvik,IS,2022-09-30 18:12:37,64.8945,-23.7142,45.68,87,97,26.31
390,Ciechanow,PL,2022-09-30 18:12:38,52.8814,20.62,53.42,70,100,3.6
391,Dwarka,IN,2022-09-30 18:12:38,22.2394,68.9678,81.41,70,34,8.46
392,Lorengau,PG,2022-09-30 18:12:39,-2.0226,147.2712,80.89,74,99,5.37
393,Hasaki,JP,2022-09-30 18:12:39,35.7333,140.8333,68.4,79,35,11.79
394,Marsa Matruh,EG,2022-09-30 18:12:40,31.3525,27.2453,81.64,70,0,10.4
395,Batagay-Alyta,RU,2022-09-30 18:12:40,67.8006,130.4114,17.78,94,100,3.4
396,Iqaluit,CA,2022-09-30 18:12:41,63.7506,-68.5145,35.33,87,100,9.22
397,Sangar,RU,2022-09-30 18:12:41,63.9242,127.4739,22.44,94,40,5.1
398,Eirunepe,BR,2022-09-30 18:08:52,-6.6603,-69.8736,81.9,63,100,5.19
399,Bilma,NE,2022-09-30 18:12:42,18.6853,12.9164,96.08,23,43,8.48
400,Geraldton,AU,2022-09-30 18:12:42,-28.7667,114.6,55.81,88,6,5.75
401,Cabo Rojo,PR,2022-09-30 18:12:43,18.0866,-67.1457,90.45,72,29,13.69
402,Laureles,US,2022-09-30 18:12:43,26.1092,-97.4941,88.99,48,0,8.05
403,Miraflores,MX,2022-09-30 18:12:44,19.2167,-98.8083,70.97,44,45,4.72
404,Taguatinga,BR,2022-09-30 18:12:44,-12.3857,-46.5711,102.22,13,68,4.61
405,Novoagansk,RU,2022-09-30 18:08:57,61.9449,76.6625,31.41,69,95,5.28
406,Victor Harbor,AU,2022-09-30 18:12:44,-35.5667,138.6167,53.67,93,29,1.97
407,Yanji,CN,2022-09-30 18:12:45,42.9075,129.5078,60.46,75,17,3.51
408,Goderich,CA,2022-09-30 18:12:46,43.7501,-81.7165,61.12,59,0,8.05
409,Barcarena,BR,2022-09-30 18:12:46,-1.5058,-48.6258,84.25,74,56,14.14
410,Rocha,UY,2022-09-30 18:08:44,-34.4833,-54.3333,61.45,64,98,6.98
411,Teya,RU,2022-09-30 18:12:46,60.3778,92.6267,25.92,82,88,2.57
412,San Isidro,PE,2022-09-30 18:12:47,-12.1167,-77.05,60.39,77,100,9.22
413,Iaciara,BR,2022-09-30 18:12:47,-14.0958,-46.6317,98.73,17,63,2.82
414,Flin Flon,CA,2022-09-30 18:13:48,54.7682,-101.865,46.24,76,100,8.05
415,Andenes,NO,2022-09-30 18:13:48,69.3143,16.1194,41.94,81,0,1.14
416,Beipiao,CN,2022-09-30 18:13:49,41.7919,120.7792,63.82,64,19,2.91
417,Fairfield,US,2022-09-30 18:12:24,41.2668,-73.3162,63.73,61,40,6.91
418,Garowe,SO,2022-09-30 18:13:49,8.4054,48.4845,84.6,43,44,18.5
419,Mandalgovi,MN,2022-09-30 18:13:50,45.7625,106.2708,56.16,23,100,7.16
420,Concepcion Del Uruguay,AR,2022-09-30 18:13:50,-32.4825,-58.2372,70.99,48,21,3.0
421,Tulum,MX,2022-09-30 18:13:51,20.2167,-87.4667,88.5,41,78,4.59
422,Sawai Madhopur,IN,2022-09-30 18:13:51,25.9833,76.3667,79.36,50,30,5.41
423,Walvis Bay,NA,2022-09-30 18:13:52,-22.9575,14.5053,57.09,81,8,10.47
424,Sabang,ID,2022-09-30 18:13:52,5.8933,95.3214,80.73,80,100,20.85
425,Kitimat,CA,2022-09-30 18:09:15,54.0524,-128.6534,59.92,22,95,0.76
426,Cheremushskiy,RU,2022-09-30 18:13:52,61.2731,47.2636,42.03,97,100,10.0
427,Bereda,ES,2022-09-30 18:13:53,43.2686,-7.5406,62.42,86,100,3.24
428,Inuvik,CA,2022-09-30 18:09:29,68.3499,-133.7218,31.48,94,95,5.41
429,Marystown,CA,2022-09-30 18:13:53,47.1666,-55.1483,56.71,63,2,13.18
430,Lokosovo,RU,2022-09-30 18:13:54,61.1333,74.8167,26.83,86,23,3.87
431,Katsuura,JP,2022-09-30 18:13:54,35.1333,140.3,72.1,84,47,12.24
432,Paramirim,BR,2022-09-30 18:13:55,-13.4425,-42.2389,90.34,28,74,14.9
433,Wladyslawowo,PL,2022-09-30 18:13:55,54.7909,18.4009,53.15,56,60,10.29
434,Mocuba,MZ,2022-09-30 18:13:56,-16.8392,36.9856,73.94,71,30,8.3
435,Inta,RU,2022-09-30 18:13:56,66.0317,60.1659,30.22,63,97,6.8
436,Vilhena,BR,2022-09-30 18:13:57,-12.7406,-60.1458,89.92,38,77,2.71
437,Anicuns,BR,2022-09-30 18:13:57,-16.4611,-49.9617,78.94,56,65,3.76
438,Asau,RO,2022-09-30 18:13:58,46.4333,26.4,65.32,70,32,5.66
439,Jennings,US,2022-09-30 18:13:58,38.7192,-90.2604,71.96,55,0,4.61
440,Virovitica,HR,2022-09-30 18:14:00,45.8319,17.3839,60.24,92,100,2.95
441,Broome,US,2022-09-30 18:14:00,42.2506,-75.833,60.42,64,0,4.0
442,Zhezkazgan,KZ,2022-09-30 18:14:02,47.8043,67.7144,37.4,29,16,15.82
443,Solano,US,2022-09-30 18:14:03,38.2333,-121.9511,85.32,29,0,11.5
444,Dawei,MM,2022-09-30 18:14:03,14.0833,98.2,74.71,93,100,2.84
445,Moroni,KM,2022-09-30 18:14:04,-11.7022,43.2551,74.73,78,53,4.05
446,Bardsir,IR,2022-09-30 18:14:05,29.9227,56.5743,63.99,12,0,0.92
447,Mehran,IR,2022-09-30 18:14:05,33.1222,46.1646,88.2,12,0,8.55
448,Oussouye,SN,2022-09-30 18:14:06,12.485,-16.5469,98.69,83,100,7.25
449,Husavik,IS,2022-09-30 18:14:06,66.0449,-17.3389,44.15,98,100,13.47
450,Alofi,NU,2022-09-30 18:14:07,-19.0595,-169.9187,64.29,94,63,4.61
451,Wawa,NG,2022-09-30 18:09:41,9.9022,4.4192,72.45,94,100,3.09
452,Sri Aman,MY,2022-09-30 18:14:08,1.2376,111.4621,74.37,99,84,0.04
453,Laguna,US,2022-09-30 18:13:55,38.421,-121.4238,86.31,47,0,6.91
454,Ambatondrazaka,MG,2022-09-30 18:14:09,-17.8333,48.4167,55.98,93,0,3.04
455,Hudson Bay,CA,2022-09-30 18:14:10,52.85,-102.3842,56.07,68,100,11.99
456,Ambon,ID,2022-09-30 18:14:10,-3.6954,128.1814,77.14,94,40,3.44
457,Zabaykalsk,RU,2022-09-30 18:14:11,49.6333,117.3167,35.38,83,76,4.07
458,Grindavik,IS,2022-09-30 18:14:11,63.8424,-22.4338,51.75,87,75,18.41
459,Bataipora,BR,2022-09-30 18:15:12,-22.2953,-53.2711,68.63,87,100,3.2
460,Rio Gallegos,AR,2022-09-30 18:15:12,-51.6226,-69.2181,53.65,30,75,9.22
461,Kutum,SD,2022-09-30 18:15:13,14.2,24.6667,84.72,19,3,5.5
462,Holme,DK,2022-09-30 18:15:13,56.1138,10.1725,53.19,84,42,10.27
463,Neuquen,AR,2022-09-30 18:11:17,-38.9516,-68.0591,76.89,13,0,10.36
464,Sept-Iles,CA,2022-09-30 18:15:14,50.2001,-66.3821,55.4,70,75,13.8
465,Chimbote,PE,2022-09-30 18:15:15,-9.0853,-78.5783,66.29,72,97,10.4
466,Tsurugi,JP,2022-09-30 18:15:16,36.45,136.6333,60.62,82,2,3.58
467,Kedrovoye,RU,2022-09-30 18:15:16,57.1576,60.5698,33.24,86,18,6.69
468,Homer,US,2022-09-30 18:11:44,59.6425,-151.5483,49.05,93,75,4.61
469,Campoverde,PE,2022-09-30 18:15:17,-8.4753,-74.8058,73.09,99,100,2.71
470,Oppdal,NO,2022-09-30 18:15:17,62.5943,9.6912,39.97,84,69,12.33
471,Port Stanley,FK,2022-09-30 18:15:18,-51.7,-57.85,59.29,73,8,3.0
472,Sioux Lookout,CA,2022-09-30 18:15:18,50.1001,-91.917,62.67,59,75,0.0
473,Port-Gentil,GA,2022-09-30 18:15:19,-0.7193,8.7815,78.76,83,75,11.5
474,Kamarion,GR,2022-09-30 18:15:19,36.8,25.8167,73.51,75,0,7.81
475,Ahtopol,BG,2022-09-30 18:15:21,42.1,27.95,73.13,58,2,7.11
476,Saldanha,ZA,2022-09-30 18:15:22,-33.0117,17.9442,59.05,85,47,9.66
477,Salinopolis,BR,2022-09-30 18:15:22,-0.6136,-47.3561,84.74,68,86,13.27
478,Puerto Madryn,AR,2022-09-30 18:13:48,-42.7692,-65.0385,61.95,53,88,5.23
479,Ojinaga,MX,2022-09-30 18:10:38,29.5667,-104.4167,86.58,36,0,5.75
480,Coquimbo,CL,2022-09-30 18:15:24,-29.9533,-71.3436,56.93,82,75,11.5
481,Hofn,IS,2022-09-30 18:15:25,64.2539,-15.2082,51.82,71,100,10.36
482,Olga,RU,2022-09-30 18:15:26,43.7444,135.2892,54.19,82,18,5.39
483,Saint-Joseph,RE,2022-09-30 18:15:26,-21.3667,55.6167,66.58,80,23,11.25
484,Tateyama,JP,2022-09-30 18:15:26,34.9833,139.8667,72.1,86,22,17.38
485,Chumphon,TH,2022-09-30 18:15:27,10.3333,98.8333,72.68,93,92,5.5
486,Springdale,US,2022-09-30 18:12:08,36.1867,-94.1288,73.54,34,0,5.75
487,Tezu,IN,2022-09-30 18:15:27,27.9167,96.1667,76.8,71,15,3.87
488,Chifeng,CN,2022-09-30 18:15:28,42.2683,118.9636,61.27,40,50,2.37
489,Panacan,PH,2022-09-30 18:15:28,9.2463,118.4082,80.49,79,99,3.6
490,Opunake,NZ,2022-09-30 18:15:29,-39.4556,173.8583,52.84,93,100,21.21
491,Safaga,EG,2022-09-30 18:15:29,26.7292,33.9365,90.61,35,0,6.73
492,Prince Rupert,CA,2022-09-30 18:15:30,54.3161,-130.3201,60.89,87,100,18.41
493,Tual,ID,2022-09-30 18:15:30,-5.6667,132.75,82.08,74,61,1.12
494,Bac Lieu,VN,2022-09-30 18:15:30,9.285,105.7244,78.19,87,90,6.96
495,Revda,RU,2022-09-30 18:15:31,56.801,59.9303,26.47,89,28,6.55
496,Necochea,AR,2022-09-30 18:15:31,-38.5473,-58.7368,65.89,43,38,7.92
497,Bowen,AU,2022-09-30 18:15:32,-20.0167,148.2333,64.92,72,8,6.15
498,Waipawa,NZ,2022-09-30 18:15:32,-41.4122,175.5153,45.28,74,100,11.25
499,Guerrero Negro,MX,2022-09-30 18:15:33,27.9769,-114.0611,77.0,65,2,10.0
500,Luwingu,ZM,2022-09-30 18:15:33,-10.2621,29.9271,72.12,20,34,2.86
501,Oranjestad,AW,2022-09-30 18:15:34,12.524,-70.027,76.95,88,40,8.05
502,Port Hardy,CA,2022-09-30 18:15:34,50.6996,-127.4199,53.78,94,75,4.61
503,Usak,TR,2022-09-30 18:15:35,38.5,29.4167,71.15,47,0,5.79
504,Emerald,AU,2022-09-30 18:15:35,-23.5333,148.1667,58.33,62,59,6.15
505,Lichinga,MZ,2022-09-30 18:16:37,-13.3128,35.2406,66.29,52,0,8.05
506,Terrace,CA,2022-09-30 18:15:47,54.5163,-128.6035,58.91,88,75,0.0
507,Zonguldak,TR,2022-09-30 18:16:37,41.25,31.8333,63.81,58,1,4.21
508,Chipinge,ZW,2022-09-30 18:16:38,-20.1883,32.6236,67.37,38,0,10.0
509,Sorong,ID,2022-09-30 18:16:39,-0.8833,131.25,77.76,87,91,2.24
510,Plettenberg Bay,ZA,2022-09-30 18:16:39,-34.0527,23.3716,61.45,85,99,11.59
511,Kingaroy,AU,2022-09-30 18:16:40,-26.5333,151.8333,53.01,88,53,7.49
512,General Roca,AR,2022-09-30 18:16:40,-39.0333,-67.5833,84.61,13,81,18.77
513,El Ejido,ES,2022-09-30 18:16:41,36.7763,-2.8146,68.76,55,2,2.82
514,Halifax,CA,2022-09-30 18:15:07,44.6453,-63.5724,64.29,73,13,8.01
515,Pilar,BR,2022-09-30 18:16:41,-9.5972,-35.9567,80.53,60,90,10.31
516,Tondon,GN,2022-09-30 18:16:42,10.3667,-13.35,74.34,96,99,4.12
517,Kirakira,SB,2022-09-30 18:16:43,-10.4544,161.9205,79.0,85,36,6.6
518,Kondagaon,IN,2022-09-30 18:16:44,19.6,81.6667,70.39,95,57,2.84
519,Ratzeburg,DE,2022-09-30 18:16:44,53.7,10.7667,53.71,77,0,3.44
520,Shu,KZ,2022-09-30 18:16:44,43.5983,73.7614,46.76,26,99,11.72
521,Rincon,US,2022-09-30 18:16:45,32.296,-81.2354,66.16,72,100,14.97
522,Ixtapa,MX,2022-09-30 18:14:31,20.7,-105.2,89.22,62,0,4.61
523,Trincomalee,LK,2022-09-30 18:16:46,8.5711,81.2335,80.29,76,96,22.62
524,Bandarbeyla,SO,2022-09-30 18:16:46,9.4942,50.8122,78.85,78,49,21.88
525,Novyy Urengoy,RU,2022-09-30 18:12:23,66.0833,76.6333,29.84,81,64,5.46
526,Tamale,GH,2022-09-30 18:16:47,9.4008,-0.8393,74.44,88,98,2.91
527,Woodward,US,2022-09-30 18:16:47,36.4337,-99.3904,83.43,32,0,9.22
528,Takaka,NZ,2022-09-30 18:16:47,-40.85,172.8,45.43,90,100,10.56
529,Zeya,RU,2022-09-30 18:16:48,53.75,127.2667,30.42,78,6,3.31
530,Dongsheng,CN,2022-09-30 18:16:48,39.8161,109.9776,64.42,43,100,6.82
531,Tursunzoda,TJ,2022-09-30 18:16:49,38.5144,68.2333,74.52,26,99,4.21
532,Mecca,SA,2022-09-30 18:16:49,21.4267,39.8261,85.75,53,0,2.39
533,Ciudad Bolivar,VE,2022-09-30 18:16:49,8.1222,-63.5497,93.49,46,81,7.49
534,Candelaria,PH,2022-09-30 18:16:50,13.9311,121.4233,74.39,95,26,4.14
535,Belmonte,BR,2022-09-30 18:16:50,-15.8631,-38.8828,75.81,85,95,14.83
536,Dunkwa,GH,2022-09-30 18:16:51,5.9656,-1.78,74.71,96,85,3.42
537,Buchen,DE,2022-09-30 18:16:51,49.5239,9.3231,51.6,91,10,2.28
538,Veshenskaya,RU,2022-09-30 18:16:51,49.6303,41.7334,63.05,66,38,7.0
539,Holoby,UA,2022-09-30 18:16:52,51.0865,25.0077,57.06,97,100,11.72
540,Aksarayskiy,RU,2022-09-30 18:16:53,46.7924,48.0119,72.14,46,99,1.23
541,Rawson,AR,2022-09-30 18:16:53,-43.3002,-65.1023,62.64,49,97,8.86
542,Baruun-Urt,MN,2022-09-30 18:16:53,46.6806,113.2792,44.53,59,76,7.27
543,Kommunisticheskiy,RU,2022-09-30 18:16:54,61.6789,64.4819,26.33,74,26,5.06
544,Yarmouth,US,2022-09-30 18:16:54,41.7057,-70.2286,63.01,65,20,12.66
545,Bathsheba,BB,2022-09-30 18:16:55,13.2167,-59.5167,86.61,79,40,13.8
546,Coihaique,CL,2022-09-30 18:14:53,-45.5752,-72.0662,57.15,35,20,8.05
547,Bonavista,CA,2022-09-30 18:16:55,48.6499,-53.1147,54.86,67,22,4.79
548,Mago,RU,2022-09-30 18:16:56,53.2514,140.1822,33.78,85,91,1.45
549,Solnechnyy,RU,2022-09-30 18:16:56,50.7214,136.6319,41.11,91,100,6.82
550,Namatanai,PG,2022-09-30 18:16:56,-3.6667,152.4333,79.03,78,26,5.3
551,Hami,CN,2022-09-30 18:16:57,42.8,93.45,60.35,35,100,8.99
552,Bilibino,RU,2022-09-30 18:17:57,68.0546,166.4372,24.93,91,100,2.06
553,Buraydah,SA,2022-09-30 18:17:58,26.326,43.975,82.85,14,0,9.62
554,Batticaloa,LK,2022-09-30 18:17:58,7.7102,81.6924,80.94,69,88,8.3
555,Awbari,LY,2022-09-30 18:17:59,26.5921,12.7805,93.92,10,0,12.33
556,Fort Nelson,CA,2022-09-30 18:17:59,58.8053,-122.7002,49.59,76,20,3.44
557,Sain Alto,MX,2022-09-30 18:17:59,23.5833,-103.25,69.69,34,6,6.46
558,Vilcun,CL,2022-09-30 18:17:08,-38.65,-72.2333,56.14,52,100,5.28
559,Arezzo,IT,2022-09-30 18:18:01,43.4724,11.869,61.21,94,98,3.67
560,Exeter,GB,2022-09-30 18:17:58,50.7236,-3.5275,61.02,95,75,13.8
561,Anadyr,RU,2022-09-30 18:18:02,64.75,177.4833,34.3,86,75,8.95
562,Shvartsevskiy,RU,2022-09-30 18:18:03,54.0961,37.9917,56.89,97,95,6.08
